info_status,koi_period,koi_duration,koi_impact,koi_ror,koi_dor,koi_depth,koi_slogg,koi_srad,koi_smass,density_diff,Transit_shape
FP,0.782045734,1.7945,1.244,0.41463,2.59,16185,4.463,0.995,1.044,3.490566038,1.65863
FP,4.059428737,5.26926,0.216,0.463953,8.5654,245220,4.281,1.33,1.236,18.47619048,0.679953
FP,11.34436822,5.558,1.183,0.2096,4.09,586.3,4.602,0.752,0.841,19.76744186,1.3926
FP,11.34434745,5.9738,0.692,0.572515,20.513,258240,4.438,1,1,0.8,1.264515
FP,374.71687,52.986,0.985,0.050441,19.763,1126.2,4.375,1.009,0.881,14.33566434,1.035441
FP,31.97181,12.277,0.532,0.010165,17.1,117.4,4.554,0.853,0.952,5.867014342,0.542165
FP,45.3965379,3.826,0.085,0.028034,92.9,1001.6,4.626,0.643,0.638,57.91666667,0.113034
FP,45.3968385,4.477,1.235,0.275783,24.7,1355.2,4.633,0.705,0.786,28.22113241,1.510783
Confirmed,6.521209629,2.7975,0.514,0.025899,15.82,760.4,4.529,0.898,0.994,1.310997815,0.539899
Confirmed,14.37457572,4.7892,0.035,0.016643,23.3,335.8,4.358,1.067,0.946,6.546854942,0.051643
Confirmed,14.37457572,4.7892,0.035,0.016643,23.3,335.8,4.358,1.067,0.946,6.546854942,0.051643
Confirmed,3.314947362,1.8007,0.799,0.038195,9.37,1398.2,4.481,0.944,0.983,2.48075278,0.837195
Confirmed,36.33750453,7.06,0.825,0.054879,25.87,2828.4,4.538,0.884,0.984,2.457865169,0.879879
Confirmed,36.33750453,7.06,0.825,0.054879,25.87,2828.4,4.538,0.884,0.984,2.457865169,0.879879
FP,370.38642,23.94,0.006,0.0125,119.69,186.2,4.134,1.555,1.199,15.98746082,0.0185
FP,43.798566,6.401,1.182,0.199499,10.78,290.4,3.842,2.227,1.259,20.1754386,1.381499
Confirmed,82.175197,8.664,0.015,0.021508,74.01,546.4,4.489,0.954,1.022,1.359388275,0.036508
Confirmed,308.544422,18.503,0.022,0.022233,130.198,586.8,4.274,1.349,1.252,19.60784314,0.044233
FP,0.603351522,0.8358,0.46,0.012153,5.02,164.1,3.679,2.948,1.515,33.89830508,0.472153
Confirmed,7.641567589,3.41018,0.027,0.042627,17.8523,2269.7,4.338,1.055,0.882,14.24766977,0.069627
Confirmed,7.641567589,3.41018,0.027,0.042627,17.8523,2269.7,4.338,1.055,0.882,14.24766977,0.069627
Confirmed,7.641567589,3.41018,0.027,0.042627,17.8523,2269.7,4.338,1.055,0.882,14.24766977,0.069627
Confirmed,10.54841329,1.872,1.017,0.032654,7.82,102.9,4.387,1.092,1.059,4.79704797,1.049654
FP,0.918921494,0.9425,0.011,0.016414,7.59,321,4.561,0.833,0.926,8.801498127,0.027414
FP,168.858303,12.964,0.0436,0.010081,100.4,119.1,3.907,2.189,1.412,28.88888889,0.053681
FP,1.022028468,8.866,1.247,0.288227,1.297,1344.5,4.456,0.855,0.762,32.23954061,1.535227
FP,10.4212788,28.4832,1.151,0.163018,1.237,148,3.908,2.073,1.268,20.42253521,1.314018
FP,1.527491117,7.9136,1.164,0.428584,1.76,33546,4.652,0.595,0.581,73.45902828,1.592584
FP,0.96807117,1.677,0.53,0.009652,3.86,104.8,4.639,0.687,0.757,33.10492505,0.539652
FP,0.96807117,1.677,0.53,0.009652,3.86,104.8,4.639,0.687,0.757,33.10492505,0.539652
FP,358.818895,2.503,0.825,0.026495,669,666.1,4.47,0.918,0.908,10.98807496,0.851495
FP,15.160166,5.856,0.228,0.01607,19.6,307.9,4.3,1.191,1.03,2.295081967,0.24407
Confirmed,5.34264143,2.453,0.021,0.023564,17.04,691.3,4.63,0.67,0.699,44.14802065,0.044564
FP,42.070868,1.293,0.2878,0.017817,243,386.2,4.422,0.938,0.847,19.00584795,0.305617
FP,6.71969089,3.0231,0.985,0.046245,6.06,969.7,4.479,0.866,0.825,22.20472441,1.031245
FP,1.594162001,5.4958,1.128,0.270214,1.751,9876.3,4.449,0.885,0.802,25.66983578,1.398214
FP,313.0927507,14.3447,0.395,0.646575,266.524,445610,4.596,0.673,0.651,54.7752809,1.041575
FP,1.000840564,1.3292,1.165,0.231327,2.58,2714.4,3.558,3.177,1.328,24.3902439,1.396327
FP,401.73243,1.535,0.0839,0.017514,2026.9,366.4,4.12,1.504,1.086,7.210031348,0.101414
Confirmed,39.6431552,6.5292,0.062,0.111685,51.489,15664,4.455,0.9,0.844,19.34369603,0.173685
FP,428.1186,6.56,0.1377,0.019378,504,443.8,4.45,1.031,1.091,7.730923695,0.157078
Confirmed,28.6253502,4.551,0.021,0.023158,49.16,652.7,4.508,0.941,1.038,2.969502408,0.044158
FP,586.63177,7.299,0.0345,0.012636,621,199.9,4.471,0.854,0.787,28.00632911,0.047136
FP,364.95068,0.636,0.9571,0.038256,1765,824,4.438,0.884,0.782,28.8869258,0.995356
Confirmed,133.460999,11.4997,0.249,0.064443,91.8,5032.9,4.047,1.593,1.031,2.352941176,0.313443
FP,15.42040937,2.3707,0.955,0.172989,33.85,14759,4.505,0.88,0.903,11.62264151,1.127989
FP,369.819993,20.232,0.9179,0.046393,70.2,1599,4.495,0.839,0.801,25.81120944,0.964293
Confirmed,15.95541913,3.9851,0.314,0.024767,29.84,762.6,4.516,0.805,0.776,29.83870968,0.338767
Confirmed,15.95541913,3.9851,0.314,0.024767,29.84,762.6,4.516,0.805,0.776,29.83870968,0.338767
Confirmed,7.68478504,2.447,0.045,0.014831,24.328,274.1,4.469,0.907,0.884,13.92405063,0.059831
Confirmed,1.311558909,1.919,0.218,0.010897,5.189,141.3,4.501,0.963,1.072,6,0.228897
FP,267.970682,11.48,0.008,0.017328,181.4,357.7,4.519,0.897,0.97,3.869047619,0.025328
Confirmed,4.4096675,2.1418,0.814,0.011829,9.49,132.7,4.347,1.166,1.1,8.357348703,0.825829
Confirmed,172.7046083,11.347,0.004,0.023415,119,659.1,4.302,1.116,0.91,10.6870229,0.027415
FP,51.42598578,16.9422,0.203,0.236829,28.303,66068,4.41,1.147,1.233,18.2374541,0.439829
FP,374.939991,17.0849,0.64,0.014694,131.986283,235.1,3.645,2.909,1.363,25.45454545,0.654694
FP,0.905037231,1.4351,0.323,0.005694,4.63,37.5,4.01,1.763,1.159,13.20754717,0.328694
Confirmed,21.80451611,3.4097,0.751,0.033653,34.7,1144.9,4.629,0.708,0.806,25.01100837,0.784653
Confirmed,10.28194593,3.4366,0.168,0.029849,23.23,1110.7,4.593,0.775,0.869,15.96143546,0.197849
Confirmed,10.28194593,3.4366,0.168,0.029849,23.23,1110.7,4.593,0.775,0.869,15.96143546,0.197849
Confirmed,10.28194593,3.4366,0.168,0.029849,23.23,1110.7,4.593,0.775,0.869,15.96143546,0.197849
Confirmed,3.554856338,2.1004,0.331,0.014177,12.41,232.9,4.565,0.831,0.931,8.261405672,0.345177
FP,19.35954117,12.8464,0.328,0.592804,17.9699,386980,3.96,1.567,0.817,23.58490566,0.920804
Confirmed,13.7223682,5.1231,0.009,0.021681,20.914,571.1,4.399,0.943,0.813,23.91752577,0.030681
Confirmed,13.7223682,5.1231,0.009,0.021681,20.914,571.1,4.399,0.943,0.813,23.91752577,0.030681
FP,0.827351796,2.1885,0.544,0.006298,2.554,44.7,4.141,1.31,0.867,16.06217617,0.550298
FP,10.23893988,3.4851,1.022,0.11196,9.871,3153.1,3.986,1.807,1.152,12.30769231,1.13396
FP,43.797829,7.70289,0.489,0.662236,69.021,415020,4.326,1.292,1.3,22.55389718,1.151236
FP,43.796785,18.84,1.187,0.202282,3.57,256.3,4.432,0.941,0.872,15.47277937,1.389282
FP,4.79179893,2.9283,1.209,0.218031,2.24,123.9,4.408,1.103,1.135,11.22931442,1.427031
Confirmed,8.0922105,5.7696,0.951,0.009433,3.74,65.3,4.106,1.395,0.907,11.07784431,0.960433
FP,4.254417651,6.55436,1.165,0.992082,8.151,294550,4.256,1.235,1.002,0.5639097744,2.157082
FP,19.38444245,20.5899,0.203,0.051572,7.448,3372,3.291,5.026,1.8,42.85714286,0.254572
FP,0.616343903,0.7656,0.042,0.011757,6.24,161.4,4.264,1.34,1.205,16.36726547,0.053757
FP,352.710091,2.901,0.329,0.037835,914,1658,4.513,0.908,0.981,2.748091603,0.366835
FP,14.17098745,3.4804,0.041,0.049395,32.62,3070.8,4.565,0.777,0.807,24.88372093,0.090395
FP,14.17097278,3.7316,0.579,0.111515,27.54,13496,4.231,1.715,1.826,44.75138122,0.690515
FP,18.77816216,8.1018,0.357,0.683154,29.141,488410,4.102,1.71,1.356,25.46125461,1.040154
Confirmed,8.981014925,1.8478,0.097,0.029697,38.07,1059.3,4.362,0.967,0.785,28.34101382,0.126697
FP,0.532493086,2.145,0.558,0.004251,1.751,19.9,3.476,4.032,1.774,44.44444444,0.562251
FP,438.00974,11.46,0.8575,0.009376,155.5,79.2,4.56,0.717,0.68,48.18428184,0.866876
FP,3.479508244,3.9097,1.252,0.322441,3.15,3000.4,2.437,12.623,1.588,0,1.574441
FP,12.62530918,3.163,1.151,0.433038,26.1,39413,4.012,1.844,1.278,21.07843137,1.584038
FP,1.575710265,6.83787,0.83,0.526347,2.52138,173950,3.35,4.293,1.505,31.57894737,1.356347
FP,76.81985465,5.16249,0.728,0.551423,155.75,229160,4.59,0.774,0.865,16.51474531,1.279423
Confirmed,1.565412613,0.7572,0.003,0.048437,16.57,2754.6,4.923,0.328,0.328,207.2081764,0.051437
Confirmed,1.565412613,0.7572,0.003,0.048437,16.57,2754.6,4.923,0.328,0.328,207.2081764,0.051437
Confirmed,1.565412613,0.7572,0.003,0.048437,16.57,2754.6,4.923,0.328,0.328,207.2081764,0.051437
FP,2.534740757,4.85013,0.51,0.615852,6.207,364350,4.56,0.781,0.808,24.70518868,1.125852
FP,406.29695,5.32,0.4038,0.010847,540,136.5,4.103,1.566,1.132,11.18644068,0.414647
FP,0.885747456,4.4788,1.205,0.237819,1.291,895.2,2.816,10.396,2.581,50,1.442819
FP,37.59406667,8.9943,1.197,0.430244,25.008,28618,4.426,0.917,0.817,23.30188679,1.627244
FP,0.683082998,4.409,0.694,0.011709,1.204,143.3,3.17,7.762,3.253,71.42857143,0.705709
Confirmed,28.7796446,8.349,0.886,0.01708,13.2,253.2,4.45,1.044,1.122,10.14198783,0.90308
Confirmed,28.7796446,8.349,0.886,0.01708,13.2,253.2,4.45,1.044,1.122,10.14198783,0.90308
Confirmed,48.0506878,7.999,0.186,0.014886,45.8,274.5,4.083,1.453,0.932,7.894736842,0.200886
FP,3.6972959,21.335,0.995,0.006165,1.018,19.7,4.12,1.594,1.22,17.27574751,1.001165
FP,417.829033,15.05,0.279,0.020585,208.3,500.8,4.485,0.975,1.058,4.732690622,0.299585
FP,397.3958488,6.1014,1.19,0.434087,398.4,29825,4.146,1.362,0.946,6.684491979,1.624087
FP,331.92622,10.84,0.026,0.02583,239.9,809,4.577,0.798,0.888,13.50887235,0.05183
FP,365.25921,13.74,0.0035,0.020993,207.4,529,4.415,1.042,1.031,2.195389682,0.024493
FP,346.31688,21.92,0.954,0.044667,51.4,1435,4.408,1.068,1.061,5.051664753,0.998667
FP,346.31688,21.92,0.954,0.044667,51.4,1435,4.408,1.068,1.061,5.051664753,0.998667
Confirmed,62.134919,8.711,0.827,0.012505,31.9,147.5,3.358,4.912,2.006,47.05882353,0.839505
FP,6.85567248,2.268,0.479,0.013131,20.63,197.7,4.538,0.883,0.982,2.664796634,0.492131
FP,6.855624762,3.02199,0.877,0.333741,17.4476,70873,4.476,0.931,0.946,6.56996587,1.210741
FP,410.11676,13.97,0.243,0.013424,220.7,216.9,4.372,0.965,0.801,25.81369248,0.256424
FP,1.667482003,1.5931,0.052,0.020643,8.172,545.5,2.756,6.72,0.94,0,0.072643
FP,259.85736,24.04,0.512,0.016364,72.5,307.7,4.61,0.744,0.833,20.95897182,0.528364
FP,361.51099,4.868,0.443,0.014603,518,235.9,3.619,4.298,2.806,62.85714286,0.457603
Confirmed,2.29503515,1.654,0.16,0.011933,10.61,172.1,4.482,0.909,0.914,10.27115859,0.171933
FP,1.12679793,12.079,1.215,0.229677,1.23,227.2,4.56,0.84,0.937,7.52688172,1.444677
FP,11.9283194,6.69,0.052,0.01201,13.78,182.5,4.545,0.75,0.72,39.95313415,0.06401
Confirmed,4.45342418,3.654,0.569,0.00649,7.77,46.6,4.269,1.269,1.087,7.330827068,0.57549
Confirmed,86.64764448,4.2326,0,0.07685,168.41,7311.6,4.323,1.12,0.963,4.671532847,0.07685
Confirmed,2.426304127,2.6624,0.694,0.013272,5.21,185.4,4.484,0.97,1.043,3.412073491,0.707272
Confirmed,2.426304127,2.6624,0.694,0.013272,5.21,185.4,4.484,0.97,1.043,3.412073491,0.707272
Confirmed,3.24417541,1.992,0.761,0.019378,8.49,371.9,4.469,0.87,0.813,23.88663968,0.780378
Confirmed,3.24417541,1.992,0.761,0.019378,8.49,371.9,4.469,0.87,0.813,23.88663968,0.780378
FP,328.0485,13.75,0.329,0.018484,175.8,398,4.429,1.1,1.188,15.22956327,0.347484
Confirmed,3.65690909,2.064,0.217,0.009517,13.35,107.4,4.294,1.271,1.162,13.25088339,0.226517
FP,0.655001616,1.8136,1.121,0.139253,1.257,271.2,3.965,2.089,1.466,31.05590062,1.260253
FP,0.998212785,2.489,0.436,0.010175,2.875,118.8,4.47,0.988,1.05,4.04040404,0.446175
FP,0.998217563,3.90851,1.003,0.462512,2.3905,87567,4.06,1.755,1.292,22.17573222,1.465512
Confirmed,18.2206024,5.109,0.125,0.012951,27.39,201.8,4.283,1.262,1.117,9.892086331,0.137951
FP,184.6467208,18.9869,0.492,0.651649,117.134,410270,4.414,1.023,0.99,1.72972973,1.143649
FP,224.591055,3.232,0.768,0.011205,349,125.2,3.992,1.771,1.124,10.3960396,0.779205
FP,5.2972293,3.799,0.022,0.030552,10.99,1210.5,2.386,14.296,1.812,100,0.052552
FP,5.29731736,3.341,0.192,0.011831,12.05,167.5,4.54,0.877,0.973,3.606102635,0.203831
FP,5.29730786,4.02,0.728,0.013614,7.15,190.8,4.438,1,1,0.8,0.741614
Confirmed,12.43929428,3.176,0.663,0.015366,23.03,254.3,4.531,0.773,0.742,35.86550436,0.678366
FP,0.58640848,2.616,0.352,0.007074,1.747,61.3,4.676,0.615,0.669,50.62586926,0.359074
Confirmed,15.604841,4.543,0.715,0.008408,18.69,73.4,4.019,1.706,1.11,9.375,0.723408
FP,1.576341127,3.1232,0.01,0.016263,3.963,335.1,3.967,1.666,0.937,7.389162562,0.026263
FP,33.46947449,11.8874,0.315,0.379342,28.8965,164610,3.581,3.075,1.315,22.22222222,0.694342
Confirmed,2.617280959,9.661,3.651,2.695783,3.85,3089.9,4.207,1.345,1.06,5.04587156,6.346783
FP,2.617280959,9.661,3.651,2.695783,3.85,3089.9,4.207,1.345,1.06,5.04587156,6.346783
FP,2.617284592,9.5545,0.743,0.562361,3.08,231450,3.641,2.649,1.119,10,1.305361
FP,1.827558898,4.72808,0.093,0.521493,4.5722,314680,3.854,2.077,1.125,11.11111111,0.614493
Confirmed,704.962626,18.003,0.8495,0.050753,185,2319.1,4.489,0.818,0.753,33.79360465,0.900253
Confirmed,3.93766786,4.655,0.226,0.004548,6.355,24.3,3.728,2.741,1.465,30.98591549,0.230548
FP,2.73987398,4.15886,0.703,0.141141,4.6067,20632,3.844,2.26,1.3,23.00884956,0.844141
Confirmed,17.42115972,4.9974,0.651,0.029277,21.25,928.1,4.487,0.972,1.058,4.774305556,0.680277
Confirmed,26.41044199,3.0715,0.674,0.03051,51.2,991.1,4.613,0.734,0.815,23.62930616,0.70451
FP,89.465468,9.88,0.931,0.009567,27.1,67.9,3.773,2.46,1.309,22.72727273,0.940567
FP,62.519211,2.523,0.081,0.015325,191.6,277.6,4.411,1.137,1.213,16.84848485,0.096325
Confirmed,60.0853848,7.007,0.79,0.020987,42.4,432.2,4.459,1.047,1.149,12.28771229,0.810987
FP,7.5966998,3.667,0.725,0.011117,11.18,127.5,4.343,1.091,0.955,5.578231293,0.736117
Confirmed,5.42586901,2.5342,0.1,0.01453,16.52,259,4.489,0.934,0.981,2.740863787,0.11453
FP,181.3537,16.19,0.5983,0.020295,70.7,455,4.509,0.951,1.065,5.331179321,0.618595
Confirmed,29.90721859,4.8475,0.022,0.022053,48.16,588,4.476,0.896,0.875,15.21381579,0.044053
Confirmed,40.05881661,5.595,0.819,0.03618,34.7,1239.4,4.545,0.868,0.963,4.616429056,0.85518
Confirmed,49.41121127,5.278,0.885,0.061052,41.87,3184,4.434,1.015,1.021,1.229508197,0.946052
Confirmed,49.41121127,5.278,0.885,0.061052,41.87,3184,4.434,1.015,1.021,1.229508197,0.946052
FP,447.97028,10.857,0.021,0.020665,321.66,512.7,4.53,0.887,0.972,3.661162958,0.041665
FP,77.395279,5.26,0.1748,0.018834,112.8,437,3.541,2.995,1.137,9.523809524,0.193634
FP,374.80095,10.691,0.539,0.011319,229,144.4,4.214,1.234,0.909,10.74380165,0.550319
FP,472.6038,12.15,0.476,0.024179,269,672,4.548,0.863,0.959,5.09383378,0.500179
FP,371.51852,30.94,0.962,0.019139,30.8,263,4.377,1.089,1.025,1.763224181,0.981139
Confirmed,6.996926239,2.7374,0.022,0.032904,20.1734,1317.4,4.541,0.893,1.01,0.2115655853,0.054904
Confirmed,6.996926239,2.7374,0.022,0.032904,20.1734,1317.4,4.541,0.893,1.01,0.2115655853,0.054904
Confirmed,30.8639476,8.864,0.907,0.017519,12.28,256.5,4.08,1.571,1.081,6.810035842,0.924519
FP,1.627538928,5.583,0.769,0.006234,1.681,39,3.934,2.088,1.368,26,0.775234
FP,1.506503686,5.02151,0.401,0.693626,3.91444,477100,4.026,2.352,2.14,53.04878049,1.094626
FP,1.506507172,4.5346,1.226,0.259398,1.439,880.9,4.774,0.473,0.485,107.7678377,1.485398
FP,1.50650136,3.1126,0.556,0.007725,3.195,66.9,4.381,0.948,0.788,27.89189189,0.563725
FP,23.8761144,9.3113,0.014,0.037786,20.3363,1611.7,4.048,2.533,2.615,61.49068323,0.051786
FP,1.50650036,2.762,0.684,0.006558,3.18,45.4,4.336,1.126,0.998,1.001430615,0.690558
Confirmed,54.5091549,5.125,0.94,0.029482,34.2,622.2,4.67,0.603,0.621,62.28813559,0.969482
Confirmed,11.55103848,3.3601,0.493,0.018791,23.43,402.8,4.395,1.058,1.014,0.5841121495,0.511791
Confirmed,5.15448142,3.228,0.933,0.030415,5.43,697.5,4.457,0.884,0.816,23.53937341,0.963415
Confirmed,9.97682072,3.4873,0.022,0.028075,22.47,966.8,4.416,0.928,0.821,22.78481013,0.050075
FP,323.66542,20.37,0.031,0.031078,125.1,1178,4.779,0.466,0.476,111.6921769,0.062078
FP,1.679585725,7.34648,0.97,0.479255,2.2781,101790,4.7,0.554,0.561,79.63019097,1.449255
FP,66.46746217,19.6638,0.116,0.102171,28.31,12644,4.403,1.073,1.061,5.005820722,0.218171
Confirmed,18.47762694,1.94,0.712,0.050013,56.2,2604.6,4.97,0.283,0.271,271.8156728,0.762013
FP,5.40346248,7.6494,0.521,0.500633,7.66,261350,3.921,1.984,1.195,15.68627451,1.021633
FP,1.878156188,2.058,0.959,0.034268,2.87,787.5,4.598,0.67,0.649,55.23632994,0.993268
FP,0.778705577,6.445,1.1716,0.177207,1.173,54.5,3.743,3.066,1.898,46.96969697,1.348807
FP,0.575884418,2.0734,1.258,0.273374,1.329,272.2,4.442,1.044,1.097,8.091286307,1.531374
FP,0.824851807,1.93637,1.185,0.43188,2.9113,30099,3.903,1.654,0.798,26.70454545,1.61688
FP,9.991625291,3.8552,1.256,0.325317,8.496,3450.5,4.338,1.096,0.954,5.517241379,1.581317
FP,5.56648691,10.931,0.935,0.031487,1.953,694.9,2.564,12.701,2.156,100,0.966487
Confirmed,17.83367834,4.5112,0.013,0.016638,30.706,326.9,4.268,1.337,1.208,16.43564356,0.029638
Confirmed,33.4178173,4.645,0.913,0.038586,27.2,1166.8,4.607,0.744,0.827,21.8625498,0.951586
FP,421.4284819,8.60447,0.356,0.290386,464.03,96654,4.034,1.708,1.152,12.55411255,0.646386
FP,4.44737112,19.45,0.978,0.019271,1.113,224.4,4.382,0.981,0.846,19.08482143,0.997271
FP,4.4473549,18.99,0.98,0.018208,1.111,203.6,4.597,0.764,0.855,17.89254043,0.998208
FP,4.44709107,16.79,0.988,0.008132,1.076,40.5,4.357,1.076,0.96,4.928664073,0.996132
FP,157.3226394,21.9232,0.888,0.524595,67.97,153930,4.472,0.989,1.056,4.578754579,1.412595
FP,7.03380109,6.4185,0.861,0.012372,4.55,138.5,4.019,1.934,1.427,29.44162437,0.873372
FP,172.280975,12.24,0.602,0.016846,88.1,313.8,4.538,0.869,0.95,6.077348066,0.618846
Confirmed,13.32389352,3.2208,0.073,0.025595,32.33,781.3,4.813,0.45,0.479,110.3481073,0.098595
Confirmed,3.032147946,3.8627,0.836,0.022926,3.65,488.6,4.151,1.447,1.081,6.722689076,0.858926
FP,2.496328637,2.73115,1.199,0.393185,5.1138,20527,3.842,2.615,1.734,42.26804124,1.592185
FP,16.31328124,4.45731,0.768,0.280835,28.666,71589,4.44,1.006,1.018,1,1.048835
FP,1.721313779,3.54768,0.315,0.714233,6.3302,534620,4.371,1.073,0.986,2.255639098,1.029233
FP,1.72128752,2.366,0.449,0.007136,5.06,58.5,4.561,0.833,0.925,8.9375,0.456136
FP,42.2011587,8.479,1.225,0.23628,6.54,178.1,4.135,1.449,1.043,3.498542274,1.46128
Confirmed,9.18244299,4.318,0.257,0.008634,15.86,87.6,4.242,1.314,1.098,8.26446281,0.265634
Confirmed,9.18244299,4.318,0.257,0.008634,15.86,87.6,4.242,1.314,1.098,8.26446281,0.265634
Confirmed,5.743469797,3.4412,0.001,0.032147,13.174,1240.2,4.531,0.891,0.983,2.517985612,0.033147
FP,2.529073751,1.8827,1.263,0.308466,3.74,1572.9,4.598,0.766,0.857,17.56685894,1.571466
Confirmed,10.65275054,2.684,0.051,0.024669,31.03,740.7,4.571,0.817,0.913,10.39426523,0.075669
Confirmed,3.40165617,1.9617,0.906,0.013564,6.08,155.9,4.516,0.906,0.982,2.651515152,0.919564
FP,1.228721184,1.041,0.208,0.01944,9.02,465.6,4.542,0.764,0.742,35.81730769,0.22744
Confirmed,34.9897847,4.208,0.034,0.020074,64.76,498.5,4.725,0.521,0.526,91.58375908,0.054074
Confirmed,34.9897847,4.208,0.034,0.020074,64.76,498.5,4.725,0.521,0.526,91.58375908,0.054074
Confirmed,58.36205791,6.3363,0.402,0.06741,69.6,5374.7,4.467,0.953,0.973,3.558718861,0.46941
Confirmed,58.36205791,6.3363,0.402,0.06741,69.6,5374.7,4.467,0.953,0.973,3.558718861,0.46941
FP,1.50650745,2.622,0.677,0.00513,3.36,27.8,4.003,2.02,1.497,32.96703297,0.68213
FP,12.71871149,2.48998,1.588,0.688677,22.4,8378.9,4.036,1.596,1.009,0,2.276677
FP,363.706662,8.553,0.9315,0.045248,154,1624.6,4.397,1.064,1.025,1.645123384,0.976748
Confirmed,374.878133,10.556,0.626,0.028862,221.6,914.6,4.218,1.354,1.103,8.558558559,0.654862
Confirmed,3.73090026,2.9095,0.822,0.014249,5.89,191.2,4.489,0.95,1.014,0.6762468301,0.836249
Confirmed,5.424749327,1.139,0.016,0.079794,39.29,7680,4.658,0.591,0.58,73.70106762,0.095794
FP,61.4911479,9.745,0.681,0.237907,49.844,58703,4.54,0.876,0.97,3.880803881,0.918907
FP,61.4913415,9.627,0.92,0.069936,26.64,3692.4,4.656,0.598,0.59,70.78651685,0.989936
FP,10.81013273,4.4618,0.948,0.099512,10.375,6165.2,4.269,1.284,1.114,9.505703422,1.047512
Confirmed,0.968980781,1.517,0.065,0.009916,4.9539,118.5,4.473,1,1.083,6.925207756,0.074916
FP,5.2362026,3.148,1.379,0.42575,4.81,2019.5,4.112,1.631,1.255,19.72318339,1.80475
FP,2.347479696,26.25,1.051,0.486841,1.4734,81996,4.305,1.138,0.953,5.7187017,1.537841
FP,8.209514329,4.14104,1.079,0.648608,18.918,141390,3.882,2.111,1.237,18.32061069,1.727608
FP,5.41460536,33.787,1.29,0.363842,1.426,4080.1,3.676,2.943,1.5,32.20338983,1.653842
FP,11.3775281,12.918,1.415,0.453807,2.67,1651.3,4.162,1.66,1.459,31.03448276,1.868807
FP,0.987338654,2.591,0.002,0.004734,2.983,26.5,3.939,1.896,1.14,11.37724551,0.006734
FP,4.02378908,3.237,0.715,0.005568,6.77,32.1,3.651,3.685,2.218,54.54545455,0.720568
Confirmed,175.13892,10.767,0.07,0.022585,126.8,634.5,4.243,1.241,0.981,2.729044834,0.092585
FP,10.90962154,17.8024,0.146,0.661541,7.8091,499920,3.714,2.064,0.804,26.37362637,0.807541
FP,5.663604992,1.4283,0.785,0.499523,38.72,163380,4.438,1,1,0.8,1.284523
FP,5.663621501,1.2968,0.169,0.031337,33.95,1225,4.601,0.723,0.761,32.3733863,0.200337
FP,15.07277287,0.7794,0.891,0.020577,73.5,345,4.594,0.771,0.864,16.65782493,0.911577
FP,3.431126546,2.7986,1.161,0.448692,8.215,40248,4.349,0.969,0.764,31.78571429,1.609692
FP,37.1083458,4.112,0.612,0.018237,56.1,366.5,4.559,0.86,0.977,3.125,0.630237
FP,27.0779813,138.54,0.957,0.021829,1.157386,347.5,4.467,0.85,0.773,30.34154091,0.978829
FP,1.827660875,3.986,1.026,0.359608,3.33,46677,4.427,1.072,1.118,9.911894273,1.385608
FP,190.60563,14.33,0.0108,0.011402,102.8,153.6,4.214,1.287,0.99,1.939655172,0.022202
FP,1.405887031,1.184,0.364,0.01333,8.6,216,4.618,0.653,0.646,55.99137931,0.37733
FP,1.583334941,4.4854,0.781,0.499713,3.618,177070,4.472,0.953,0.984,2.374670185,1.280713
Confirmed,0.968527683,1.3672,0.941,0.012523,2.24,114.6,4.538,0.886,0.989,1.898734177,0.953523
FP,5.888835386,3.7988,6.217,5.354151,16.76,19466,4.438,1,1,0.8,11.571151
FP,23.79993927,5.02319,1.137,0.495144,35.173,60186,4.473,0.957,0.991,1.679929266,1.632144
FP,0.604358764,1.0423,1.197,0.499189,4.21,38731,4.82,0.427,0.439,129.5265118,1.696189
FP,376.554588,3.182,0.0963,0.020044,918,481,4.519,0.913,1.004,0.3790750569,0.116344
Confirmed,8.30537702,3.751,0.489,0.017763,15.11,365.6,4.495,0.873,0.87,15.74923547,0.506763
Confirmed,8.30537702,3.751,0.489,0.017763,15.11,365.6,4.495,0.873,0.87,15.74923547,0.506763
Confirmed,8.30537702,3.751,0.489,0.017763,15.11,365.6,4.495,0.873,0.87,15.74923547,0.506763
Confirmed,8.30537702,3.751,0.489,0.017763,15.11,365.6,4.495,0.873,0.87,15.74923547,0.506763
